,id,listing_url,name,host_id,host_name,host_location,street,neighbourhood,city,state,zipcode,country,latitude,longitude,is_location_exact,room_type,accommodates,beds,bed_type,price,weekly_price,guests_included,minimum_nights,maximum_nights,has_availability,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
11072,13833593,https://www.airbnb.com/rooms/13833593,Lovely home close to the beach,11259816,Zille,"Amagerbro, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Amager Øst,København,København,2300,Denmark,55.66287,12.61272,f,Entire home/apt,2,1.0,Real Bed,583.0,-1.0,2,2,1125,t,304,6,0,97.0,10.0,10.0,10.0,10.0,10.0,9.0
11084,13835931,https://www.airbnb.com/rooms/13835931,The Embassy of Sunshine and Happiness,81615057,Candide,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Sluseholmen,København,Capital region of denmark,2450,Denmark,55.643919999999994,12.55063,f,Private room,2,1.0,Real Bed,288.0,-1.0,1,3,1125,t,0,8,0,95.0,10.0,9.0,10.0,10.0,9.0,10.0
11088,13837940,https://www.airbnb.com/rooms/13837940,Cozy room in a beautiful neighbourhood,19552945,Kuba,"Zalesie Górne, Masovian Voivodeship, Poland","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,København,Capital region of denmark,2450,Denmark,55.64443000000001,12.55054,f,Private room,2,1.0,Real Bed,261.0,-1.0,1,3,1125,t,0,10,2,78.0,9.0,6.0,8.0,8.0,9.0,8.0
11089,13838015,https://www.airbnb.com/rooms/13838015,Our Cozy Home in Copenhagen NV with 2 balconies.,51442988,Nicolas,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Copenhagen NV, Denmark",København NV,Copenhagen,Copenhagen nv,2400,Denmark,55.71286,12.53204,t,Entire home/apt,4,2.0,Real Bed,603.0,-1.0,2,2,15,t,0,26,1,92.0,10.0,9.0,10.0,10.0,8.0,9.0
11104,13842517,https://www.airbnb.com/rooms/13842517,Charming central rooftop apartment,62301419,Karoline,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Vesterbro,København,Hovedstaden,1650,Denmark,55.67100000000001,12.55942,f,Entire home/apt,4,1.0,Real Bed,804.0,-1.0,2,1,1125,t,260,25,7,97.0,10.0,10.0,10.0,10.0,9.0,10.0
11111,13844805,https://www.airbnb.com/rooms/13844805,Hygge and cozyness in the heart of Frederiksberg,11111698,Marie,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Copenhagen, Denmark",Frederiksberg,Frederiksberg,Copenhagen,2000,Denmark,55.68315,12.53351,f,Entire home/apt,2,1.0,Real Bed,824.0,-1.0,1,5,30,t,3,25,2,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11119,13852146,https://www.airbnb.com/rooms/13852146,"Small, cosy 2 bedroom apartment",54362168,Nynne,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Nørrebro,København,Hovedstaden,2200,Denmark,55.6922,12.558869999999999,f,Entire home/apt,2,1.0,Real Bed,549.0,-1.0,1,3,1125,t,0,5,0,100.0,10.0,10.0,9.0,10.0,10.0,10.0
11130,13857676,https://www.airbnb.com/rooms/13857676,Bedroom in Copenhagens Nørrebro,42925187,Johan,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Nørrebro,København,Hovedstaden,2200,Denmark,55.70196,12.54871,f,Private room,2,1.0,Real Bed,328.0,-1.0,1,1,1125,t,0,1,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11134,13858085,https://www.airbnb.com/rooms/13858085,75m2 bright and cosy apartment,21390736,Emilie,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København N, Denmark",Nørrebro,København,København n,2200,Denmark,55.701190000000004,12.54957,f,Entire home/apt,3,2.0,Real Bed,503.0,-1.0,1,3,7,t,0,14,0,99.0,10.0,10.0,10.0,10.0,10.0,10.0
11135,13859075,https://www.airbnb.com/rooms/13859075,Citycenter - Heart of Copenhagen,3104260,Lotus,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Kbh k, Denmark",Indre By,København,København,1113,Denmark,55.679109999999994,12.58093,f,Entire home/apt,2,1.0,Real Bed,1253.0,-1.0,1,3,1125,t,119,30,7,97.0,10.0,10.0,10.0,10.0,10.0,9.0
11154,13870914,https://www.airbnb.com/rooms/13870914,Unique 'Newyorker' studio apartment in vibrant CPH,54944178,Anne,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Nørrebro,København,København,2200,Denmark,55.687169999999995,12.5514,f,Entire home/apt,2,1.0,Real Bed,998.0,-1.0,1,2,100,t,0,4,0,100.0,10.0,10.0,10.0,10.0,10.0,9.0
11156,13871260,https://www.airbnb.com/rooms/13871260,"Stor, lækker og central beliggenhed",14084009,Teit,DK,"Copenhagen, Hovedstaden, Denmark",Vesterbro,København,Hovedstaden,1620,Denmark,55.67301,12.5482,f,Entire home/apt,5,2.0,Real Bed,998.0,-1.0,1,3,1125,t,0,3,0,93.0,9.0,9.0,9.0,9.0,10.0,9.0
11170,13876693,https://www.airbnb.com/rooms/13876693,Centrally located and beautiful apt. in Copenhagen,82097158,Emil,"Frederiksberg, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Indre By,København,København,1366,Denmark,55.68334,12.565999999999999,f,Entire home/apt,2,1.0,Real Bed,462.0,-1.0,1,4,1125,t,0,6,0,93.0,9.0,9.0,10.0,10.0,10.0,9.0
11175,13878842,https://www.airbnb.com/rooms/13878842,Apartment close to the city & beach,82120825,Jill,DK,"København S, København, Denmark",Amager,København s,København,2300,Denmark,55.659380000000006,12.608410000000001,f,Entire home/apt,2,1.0,Real Bed,603.0,-1.0,1,3,1125,t,0,4,0,95.0,10.0,9.0,10.0,10.0,9.0,10.0
11176,13879623,https://www.airbnb.com/rooms/13879623,Copenhagen Coziness with first class location,30761607,Johanne,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Islands Brygge,København,København,2300,Denmark,55.66446,12.5829,f,Entire home/apt,4,2.0,Real Bed,730.0,-1.0,4,5,25,t,0,22,10,92.0,10.0,9.0,10.0,10.0,9.0,9.0
11177,13879650,https://www.airbnb.com/rooms/13879650,Big family friendly apartment next to Central St.,82130431,Lotte & Kristian,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Vesterbro,København,Hovedstaden,1655,Denmark,55.67225,12.55931,f,Entire home/apt,4,3.0,Real Bed,1199.0,-1.0,1,3,30,t,0,24,8,96.0,10.0,9.0,10.0,10.0,10.0,10.0
11184,13888224,https://www.airbnb.com/rooms/13888224,Large apartment with balcony and park view,82224946,Tine,"Frederiksberg, Capital Region of Denmark, Denmark","Frederiksberg, Frederiksberg, Denmark",Frederiksberg,Frederiksberg,Frederiksberg,2000,Denmark,55.690909999999995,12.51746,t,Entire home/apt,3,3.0,Real Bed,697.0,-1.0,1,4,8,t,267,6,0,100.0,10.0,10.0,10.0,10.0,8.0,10.0
11204,13902861,https://www.airbnb.com/rooms/13902861,Your home away from home :-),82423344,Maria,DK,"Hellerup, Capital Region of Denmark, Denmark",Østerbro,Hellerup,Capital region of denmark,2900,Denmark,55.73481999999999,12.55948,f,Entire home/apt,6,3.0,Real Bed,1447.0,-1.0,1,5,1119,t,35,1,1,100.0,10.0,8.0,10.0,10.0,10.0,10.0
11206,13903487,https://www.airbnb.com/rooms/13903487,★ Waterfront apartment in central Copenhagen ★,82429326,Anna Maria,"Argir, Streymoy, Faroe Islands","Copenhagen, Capital Region of Denmark, Denmark",Islands Brygge,København,Capital region of denmark,2300,Denmark,55.66049,12.56777,t,Entire home/apt,2,1.0,Airbed,697.0,-1.0,2,3,20,t,138,103,27,97.0,10.0,9.0,10.0,10.0,10.0,9.0
11215,13906247,https://www.airbnb.com/rooms/13906247,"Bright room by the beach, airport and center city",37031296,Alexander,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager Øst,København,Capital region of denmark,2300,Denmark,55.662530000000004,12.629610000000001,t,Private room,2,1.0,Real Bed,302.0,-1.0,1,19,19,t,0,2,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11234,13918615,https://www.airbnb.com/rooms/13918615,Lovely townhouse close to city,7319990,Lotte,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Indre By,København,Hovedstaden,1432,Denmark,55.6855,12.61448,f,Entire home/apt,3,2.0,Real Bed,1039.0,-1.0,1,3,7,t,63,4,3,93.0,10.0,9.0,10.0,9.0,10.0,10.0
11245,13921208,https://www.airbnb.com/rooms/13921208,Skøn hyggelig 2v i Brønshøj,81139052,Chloe,DK,"Copenhagen, Copenhagen, Denmark",Brønshøj,København,Copenhagen,2700,Denmark,55.70365,12.49796,t,Entire home/apt,2,2.0,Real Bed,375.0,-1.0,1,2,1125,t,0,7,0,96.0,10.0,9.0,10.0,10.0,9.0,9.0
11249,13922704,https://www.airbnb.com/rooms/13922704,Fantastic bright apartment near CPH,26596189,Johnnie,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Copenhagen, Denmark",København NV,København,Copenhagen,2400,Denmark,55.710969999999996,12.53092,f,Entire home/apt,2,2.0,Real Bed,596.0,-1.0,1,3,300,t,286,30,8,95.0,10.0,10.0,10.0,10.0,8.0,9.0
11265,13931918,https://www.airbnb.com/rooms/13931918,Nice and quite area near Metro/City,82795664,Anna Birk,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Copenhagen, Denmark",Frederiksberg,Frederiksberg,Copenhagen,2000,Denmark,55.683719999999994,12.524000000000001,f,Entire home/apt,2,2.0,Real Bed,603.0,-1.0,1,3,7,t,0,8,2,90.0,9.0,9.0,10.0,9.0,10.0,9.0
11276,13935757,https://www.airbnb.com/rooms/13935757,Familiebolig tæt på Amager Fælled,82840706,Niels,"Copenhagen, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager Vest,København,Capital region of denmark,2300,Denmark,55.64788000000001,12.58774,f,Private room,5,2.0,Real Bed,348.0,-1.0,2,8,100,t,21,37,37,92.0,10.0,10.0,10.0,10.0,9.0,9.0
11288,13945261,https://www.airbnb.com/rooms/13945261,Cosy apartment with great location in Copenhagen,29060686,Dan,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Copenhagen, Denmark",Frederiksberg,Frederiksberg,Copenhagen,1865,Denmark,55.67952,12.53908,t,Entire home/apt,3,1.0,Real Bed,603.0,-1.0,1,2,14,t,0,2,0,60.0,6.0,2.0,10.0,10.0,6.0,4.0
11303,13951097,https://www.airbnb.com/rooms/13951097,Modern & central waterfront flat,8606423,Pete,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,København,Capital region of denmark,1561,Denmark,55.66211,12.56483,f,Entire home/apt,3,2.0,Real Bed,998.0,-1.0,2,5,1125,t,0,9,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11306,13952393,https://www.airbnb.com/rooms/13952393,Lovely bright apartment located close to Tivoli.,40276296,Jennipher,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Copenhagen, Denmark",Vesterbro,København,Copenhagen,1663,Denmark,55.669819999999994,12.54853,t,Entire home/apt,2,1.0,Real Bed,751.0,-1.0,1,2,1125,t,185,11,3,98.0,10.0,10.0,9.0,10.0,10.0,10.0
11309,13953123,https://www.airbnb.com/rooms/13953123,Apartment with Scandinavian style,33582179,Cecilie,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Vanløse, Denmark",Vanløse,København,Vanløse,2720,Denmark,55.69005,12.49673,f,Entire home/apt,2,1.0,Real Bed,402.0,-1.0,1,2,1125,t,0,7,0,89.0,9.0,10.0,10.0,10.0,9.0,10.0
11312,13953825,https://www.airbnb.com/rooms/13953825,Cozy and light apartment,83081757,Julie,"Copenhagen, Capital Region of Denmark, Denmark","Hellerup, København, Denmark",Østerbro,Hellerup,København,2900,Denmark,55.72889,12.564119999999999,f,Entire home/apt,3,1.0,Real Bed,549.0,-1.0,1,3,13,t,0,20,1,93.0,10.0,9.0,9.0,10.0,9.0,9.0
11318,13956506,https://www.airbnb.com/rooms/13956506,Penthouse apartment near inner city,54376131,Katrine,"Copenhagen, Denmark","Sundbyvester, Capital Region of Denmark, Denmark",Amager,Sundbyvester,Capital region of denmark,2300,Denmark,55.65,12.61482,f,Entire home/apt,2,1.0,Real Bed,650.0,-1.0,1,1,1125,t,0,2,0,100.0,10.0,10.0,10.0,10.0,9.0,8.0
11319,13957292,https://www.airbnb.com/rooms/13957292,Large flat on Amager w/ morning sun on the balcony,83128326,Mads,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager Øst,København,Capital region of denmark,2300,Denmark,55.65045,12.62037,f,Private room,5,4.0,Real Bed,570.0,-1.0,1,2,1125,t,0,4,0,95.0,10.0,9.0,10.0,10.0,9.0,9.0
11335,13967986,https://www.airbnb.com/rooms/13967986,Cosy and centred apartment - Nørrebro :),28398234,Tine,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,København,Capital region of denmark,2200,Denmark,55.6863,12.54925,f,Entire home/apt,2,1.0,Real Bed,409.0,-1.0,1,1,1125,t,0,5,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11342,13971582,https://www.airbnb.com/rooms/13971582,Redecorated and cozy apartment near Skt. Hans Torv,83306706,Nadia,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Nørrebro,København,København,2200,Denmark,55.69274,12.560989999999999,t,Entire home/apt,2,1.0,Real Bed,998.0,-1.0,1,2,1125,t,0,3,0,100.0,10.0,10.0,9.0,10.0,10.0,10.0
11344,13972121,https://www.airbnb.com/rooms/13972121,Bright Design Apartment in superb location,969256,Frank Hilmer Borring,"Copenhagen, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Nørrebro,København,Capital region of denmark,2200,Denmark,55.69149,12.55764,f,Entire home/apt,2,1.0,Real Bed,851.0,-1.0,1,3,1125,t,1,16,6,96.0,10.0,10.0,10.0,10.0,10.0,10.0
11349,13978620,https://www.airbnb.com/rooms/13978620,Brigth and cosy apartment in central Vesterbro,8600928,Camilla,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,København,Capital region of denmark,1663,Denmark,55.66884,12.55085,f,Entire home/apt,2,1.0,Real Bed,952.0,-1.0,2,4,1125,t,0,8,0,98.0,10.0,10.0,10.0,10.0,9.0,9.0
11351,13983127,https://www.airbnb.com/rooms/13983127,Family friendly apartment with private parking,12870191,Mette,"Copenhagen, Capital Region of Denmark, Denmark","København NV, Hovedstaden, Denmark",København NV,København nv,Hovedstaden,2400,Denmark,55.70666,12.52949,t,Entire home/apt,4,1.0,Real Bed,677.0,-1.0,2,2,21,t,19,4,2,93.0,10.0,9.0,9.0,9.0,9.0,9.0
11362,13989087,https://www.airbnb.com/rooms/13989087,Cosy flat close 2 everything ,83299343,Michael,"Amagerbro, Capital Region of Denmark, Denmark","København, DK, København, Denmark",Amager,"København, dk",København,2300,Denmark,55.66349,12.60465,f,Entire home/apt,2,1.0,Real Bed,549.0,-1.0,1,1,1125,t,0,104,20,98.0,10.0,10.0,10.0,10.0,10.0,10.0
11366,13992197,https://www.airbnb.com/rooms/13992197,Quiet but central 2 room appartment,30083911,Nikolaj,"Ollerup, Region Syddanmark, Denmark","Copenhagen, Østerbro, Denmark",Østerbro,København,Østerbro,2100,Denmark,55.710359999999994,12.57821,f,Entire home/apt,3,2.0,Real Bed,14997.0,-1.0,1,2,1125,t,0,22,5,92.0,10.0,9.0,10.0,10.0,9.0,9.0
11368,13992761,https://www.airbnb.com/rooms/13992761,Nice and cozy New Yorker apartment in Copenhagen,9756324,Rikke,"Copenhagen, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Indre By,København,Capital region of denmark,1432,Denmark,55.68516999999999,12.613389999999999,f,Entire home/apt,4,1.0,Real Bed,549.0,-1.0,1,2,6,t,0,2,0,100.0,10.0,10.0,10.0,10.0,8.0,8.0
11385,14009395,https://www.airbnb.com/rooms/14009395,Cosy apartment in a lovely neighborhood -Vesterbro,70670327,Luiza,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,København,Capital region of denmark,1674,Denmark,55.66381,12.541839999999999,f,Entire home/apt,4,2.0,Real Bed,751.0,-1.0,1,5,14,t,0,1,0,100.0,10.0,10.0,10.0,10.0,8.0,10.0
11387,14010280,https://www.airbnb.com/rooms/14010280,Very central & quiet - ideal for couple or family,739352,Peter,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Danmark, Denmark",Indre By,København,Danmark,1171,Denmark,55.681999999999995,12.57216,f,Entire home/apt,4,3.0,Real Bed,1199.0,-1.0,1,4,1125,t,62,4,0,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11389,14011120,https://www.airbnb.com/rooms/14011120,In the Heart of Copenhagen,83770784,Michala,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Indre By,København,Hovedstaden,1307,Denmark,55.688669999999995,12.57811,t,Entire home/apt,4,2.0,Real Bed,536.0,-1.0,2,7,13,t,0,1,0,60.0,6.0,8.0,4.0,6.0,8.0,6.0
11402,14022482,https://www.airbnb.com/rooms/14022482,Spacious studio flat close to all you need,9530096,Line,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, copenhagen, Denmark",København NV,København,Copenhagen,2400,Denmark,55.704190000000004,12.522260000000001,f,Entire home/apt,2,1.0,Real Bed,335.0,-1.0,1,1,1125,t,0,5,0,92.0,9.0,10.0,9.0,9.0,9.0,9.0
11406,14024908,https://www.airbnb.com/rooms/14024908,Amazing private rooftop,17204245,Simone,"Copenhagen, Capital Region of Denmark, Denmark","Frederiksberg, Denmark, Denmark",Frederiksberg,Frederiksberg,Denmark,1813,Denmark,55.67155,12.53852,f,Private room,2,1.0,Real Bed,389.0,-1.0,1,1,10,t,0,8,0,86.0,8.0,10.0,9.0,9.0,9.0,9.0
11415,14035157,https://www.airbnb.com/rooms/14035157,"Nice, central Vesterbro apartment",14981422,Christina,"Copenhagen, Capital Region of Denmark, Denmark","København V, Hovedstaden/København, Denmark",Vesterbro,København v,Hovedstaden/københavn,1738,Denmark,55.665119999999995,12.54458,f,Entire home/apt,4,2.0,Real Bed,603.0,-1.0,2,2,31,t,0,21,5,99.0,10.0,10.0,10.0,10.0,9.0,10.0
11423,14040628,https://www.airbnb.com/rooms/14040628,"Great location, cute hygge apartment",18538906,Sasha,"Copenhagen, Capital Region of Denmark, Denmark","København K, Christianshavn, Denmark",Indre By,København k,Christianshavn,1429,Denmark,55.67511,12.59993,f,Private room,2,1.0,Real Bed,348.0,-1.0,1,2,1125,t,0,27,9,93.0,10.0,8.0,9.0,10.0,10.0,9.0
11432,14047593,https://www.airbnb.com/rooms/14047593,Lovely architectonic house only 10 min to CPH!,84223568,Pauline,"Copenhagen, Capital Region of Denmark, Denmark","Vanløse, Capital Region of Denmark, Denmark",Vanløse,Vanløse,Capital region of denmark,2720,Denmark,55.689530000000005,12.50298,t,Private room,2,1.0,Real Bed,248.0,-1.0,1,5,1125,t,0,2,0,90.0,10.0,6.0,10.0,7.0,10.0,10.0
11441,14052154,https://www.airbnb.com/rooms/14052154,Nordic-style apartment near metro & city centre,4588308,Sine,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Hovedstaden, Denmark",Amager,København,Hovedstaden,2300,Denmark,55.66548,12.601939999999999,t,Entire home/apt,2,1.0,Real Bed,650.0,-1.0,2,2,1125,t,0,14,0,97.0,10.0,10.0,10.0,10.0,10.0,10.0
11474,14080573,https://www.airbnb.com/rooms/14080573,"Bright'n cosy room in CPH, close to airport/center",13332873,Álvaro,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Amager,København,Capital region of denmark,2300,Denmark,55.635419999999996,12.5787,f,Private room,2,1.0,Real Bed,295.0,-1.0,1,1,3,t,0,4,0,87.0,9.0,7.0,9.0,10.0,10.0,9.0
11475,14080873,https://www.airbnb.com/rooms/14080873,Cosy room in the heart of Vesterbro,84642817,Trine,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Vesterbro,København,Capital region of denmark,1674,Denmark,55.670159999999996,12.54663,f,Private room,2,1.0,Pull-out Sofa,389.0,-1.0,1,1,12,t,124,65,22,89.0,9.0,9.0,10.0,10.0,10.0,9.0
11476,14081446,https://www.airbnb.com/rooms/14081446,A 2 story family friendly apartment,30110280,Nicolaj David,"Copenhagen, Denmark","Copenhagen, Østerbro, Denmark",Nørrebro,København,Østerbro,2100,Denmark,55.70961,12.55307,f,Entire home/apt,6,3.0,Real Bed,791.0,-1.0,1,3,28,t,56,6,4,93.0,10.0,9.0,10.0,10.0,9.0,10.0
11481,14086725,https://www.airbnb.com/rooms/14086725,Central CPH apartment - near the cruise terminal,9713671,Lotte,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Capital Region of Denmark, Denmark",Østerbro,København,Capital region of denmark,2100,Denmark,55.69989,12.59107,f,Entire home/apt,4,1.0,Real Bed,851.0,-1.0,2,1,20,t,0,5,0,85.0,10.0,10.0,9.0,9.0,9.0,9.0
11487,14089437,https://www.airbnb.com/rooms/14089437,Copenhagen Penthouse with terrace and super views!,19829093,Caitlin,"Saint Petersburg, Saint Petersburg, Russia","Copenhagen, Capital Region of Denmark, Denmark",Indre By,København,Capital region of denmark,1432,Denmark,55.68558,12.61456,t,Entire home/apt,6,3.0,Real Bed,2198.0,-1.0,4,2,14,t,83,1,1,100.0,10.0,10.0,10.0,10.0,10.0,10.0
11495,14100388,https://www.airbnb.com/rooms/14100388,Cosy flat on Islands Brygge,7034856,Jacob,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, Danmark, Denmark",Amager,København,Danmark,2300,Denmark,55.66491,12.5831,f,Entire home/apt,3,1.0,Real Bed,710.0,-1.0,2,4,14,t,206,8,2,94.0,9.0,9.0,9.0,9.0,9.0,9.0
11499,14103346,https://www.airbnb.com/rooms/14103346,Hyggelig lejlighed nær strand,67581791,Stinne,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Amager,København,København,2300,Denmark,55.659209999999995,12.62241,f,Entire home/apt,3,1.0,Real Bed,248.0,-1.0,1,3,1125,t,85,6,2,100.0,10.0,10.0,10.0,10.0,9.0,10.0
11502,14107418,https://www.airbnb.com/rooms/14107418,Small appartement with own garden,7153516,Anton Lohmann,"Copenhagen, Capital Region of Denmark, Denmark","Copenhagen, København, Denmark",Vesterbro,København,København,2450,Denmark,55.64828000000001,12.52436,f,Entire home/apt,3,2.0,Real Bed,523.0,-1.0,1,5,1125,t,2,8,4,95.0,10.0,9.0,10.0,10.0,9.0,10.0
11505,14108954,https://www.airbnb.com/rooms/14108954,Private room in double balcony flat close to metro,41474222,Christoph,"Copenhagen, Denmark","Vanløse, Capital Region, Denmark",Vanløse,Vanløse,Capital region,2720,Denmark,55.68218,12.48888,f,Private room,1,1.0,Pull-out Sofa,389.0,-1.0,1,2,5,t,89,11,0,96.0,10.0,10.0,9.0,10.0,9.0,9.0
